CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.02;Custo dos Bens e/ou Serviços Vendidos;-8085625.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.03;Resultado Bruto;1778153.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.03;Resultado Bruto;2119863.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04;Despesas/Receitas Operacionais;-1141224.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04;Despesas/Receitas Operacionais;-1434075.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.01;Despesas com Vendas;-807525.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.01;Despesas com Vendas;-1060306.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.02;Despesas Gerais e Administrativas;-443197.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.02;Despesas Gerais e Administrativas;-586604.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.04;Outras Receitas Operacionais;109334.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.04;Outras Receitas Operacionais;213469.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.05;Outras Despesas Operacionais;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.04.06;Resultado de Equivalência Patrimonial;164.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.04.06;Resultado de Equivalência Patrimonial;-634.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;636929.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;685788.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.06;Resultado Financeiro;-127590.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.06;Resultado Financeiro;-290563.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.06.01;Receitas Financeiras;218319.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.06.01;Receitas Financeiras;301981.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.06.02;Despesas Financeiras;-345909.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.06.02;Despesas Financeiras;-592544.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.07;Resultado Antes dos Tributos sobre o Lucro;509339.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.07;Resultado Antes dos Tributos sobre o Lucro;395225.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-30618.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-41541.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.08.01;Corrente;-31064.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.08.01;Corrente;-26268.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.08.02;Diferido;446.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.08.02;Diferido;-15273.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.09;Resultado Líquido das Operações Continuadas;478721.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.09;Resultado Líquido das Operações Continuadas;353684.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.11;Lucro/Prejuízo Consolidado do Período;478721.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.11;Lucro/Prejuízo Consolidado do Período;353684.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.11.01;Atribuído a Sócios da Empresa Controladora;477784.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.11.01;Atribuído a Sócios da Empresa Controladora;353421.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.11.02;Atribuído a Sócios Não Controladores;937.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.11.02;Atribuído a Sócios Não Controladores;263.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.99.01;Lucro Básico por Ação;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.99.01;Lucro Básico por Ação;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.99.01.01;ON;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.99.01.01;ON;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.99.02;Lucro Diluído por Ação;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.99.02;Lucro Diluído por Ação;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;3.99.02.01;ON;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;3.99.02.01;ON;0.0000000000;N
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2412586.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.01;Receita de Venda de Bens e/ou Serviços;651443.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2137896.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-518805.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;274690.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.03;Resultado Bruto;132638.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-590499.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04;Despesas/Receitas Operacionais;-111424.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;-241287.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.01;Despesas com Vendas;-47740.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-208450.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.02;Despesas Gerais e Administrativas;-37415.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;-133381.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.05;Outras Despesas Operacionais;-26572.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.05.01;Depreciação e amortização;-36886.0000000000;N
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.05.01;Depreciação e amortização;-9785.0000000000;N
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.05.02;Demais despesas operacionais;-96495.0000000000;N
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.05.02;Demais despesas operacionais;-16787.0000000000;N
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;-7381.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.04.06;Resultado de Equivalência Patrimonial;303.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-315809.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;21214.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.06;Resultado Financeiro;-195272.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.06;Resultado Financeiro;-53736.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.06.01;Receitas Financeiras;54509.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.06.01;Receitas Financeiras;12410.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.06.02;Despesas Financeiras;-249781.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.06.02;Despesas Financeiras;-66146.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-511081.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-32522.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-44632.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-11163.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.08.01;Corrente;-44638.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.08.01;Corrente;-9848.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.08.02;Diferido;6.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.08.02;Diferido;-1315.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.09;Resultado Líquido das Operações Continuadas;-555713.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.09;Resultado Líquido das Operações Continuadas;-43685.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-555713.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.11;Lucro/Prejuízo Consolidado do Período;-43685.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-547302.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;-8411.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;3.11.02;Atribuído a Sócios Não Controladores;-1783.0000000000;S
71.476.527/0001-35;2023-03-31;1;CONSTRUTORA TENDA S.A.;021148;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
